MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,NumberofStories,Central_Air_YN,Water,Basement_YN,Garage_YN,ExteriorMaterial,YearBuilt
DENC2000118,290000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.16,1675.0,1675.0,0.0,3.0,2.0,"Main,Upper1",Yes,Public,No,No,"AluminumSiding,VinylSiding",1985
DENC527538,299900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,No,End of Row/Townhouse,0.12,1822.0,1451.0,371.0,2.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1992
DENC525234,320000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.25,1800.0,1800.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1968
DENC2009948,299900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.3,2027.0,1475.0,552.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1956
DENC2008668,310000.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1550.0,1550.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,VinylSiding",1995
DENC2021082,309900.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.14,2050.0,2050.0,0.0,3.0,3.0,"Lower1,Main",Yes,Public,No,Yes,"Brick,VinylSiding",1980
DENC2016288,285000.0,19808,VILLAGE OF PLUM RU,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,2759.0,2300.0,459.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",1976
DENC527102,299900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,No,Interior Row/Townhouse,0.07,2177.0,1825.0,352.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1992
DENC2015250,299900.0,19808,DUNLINDEN ACRES,Red Clay Consolidated,No,Detached,0.32,1330.0,1330.0,0.0,3.0,3.0,Main,Yes,Public,No,No,"AluminumSiding,VinylSiding",1952
DENC2021342,310000.0,19808,KLAIR ESTATES,Red Clay Consolidated,No,Detached,0.18,1825.0,1825.0,0.0,4.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1956
DENC2018386,309000.0,19808,DELPARK MANOR,Red Clay Consolidated,No,Detached,0.19,2640.0,1950.0,690.0,3.0,2.0,"Main,Upper1,Upper2",No,Private,Yes,Yes,"Brick,VinylSiding",1957
DENC2018060,300000.0,19808,KLAIR ESTATES,Red Clay Consolidated,Yes,Detached,0.37,1075.0,1075.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,"Asbestos,Brick",1957
DENC2015934,325000.0,19808,SHERWOOD PARK II,Red Clay Consolidated,No,Detached,0.16,2498.0,1875.0,623.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1958
DENC2014764,325000.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.11,2450.0,2450.0,0.0,3.0,3.0,"Main,Upper2,Upper3",Yes,Public,No,Yes,"Combination,WoodSiding",1983
DENC2012494,325000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1625.0,1625.0,0.0,2.0,2.0,"Lower1,Upper1",Yes,Public,Yes,Yes,VinylSiding,1993
DENC2012400,325000.0,19808,COOPER FARMS,Red Clay Consolidated,No,Detached,0.58,1550.0,1550.0,0.0,3.0,3.0,"Lower1,Main,Upper1",No,Public,Yes,Yes,Stucco,1955
DENC2011506,325000.0,19808,COOPER FARMS,Red Clay Consolidated,No,Detached,0.92,3548.0,2125.0,1423.0,3.0,2.0,Main,Yes,Public,Yes,Yes,"Brick,Frame",1960
DENC2010842,319900.0,19808,COOPER FARMS,Red Clay Consolidated,No,Detached,0.31,1725.0,1725.0,0.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1950
DENC2009646,325000.0,19808,SHERWOOD PARK I,Red Clay Consolidated,Yes,Detached,0.25,1550.0,1550.0,0.0,3.0,2.0,"Lower1,Upper1",Yes,Public,No,Yes,"Brick,VinylSiding",1955
DENC2008772,325000.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.23,2804.0,2100.0,704.0,5.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1961
DENC2005556,325000.0,19808,HIGHLANDS HER PARK,Red Clay Consolidated,No,Detached,0.23,2664.0,2000.0,664.0,4.0,2.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,"Asbestos,Brick",1965
DENC528600,300000.0,19808,COOPER FARMS,Red Clay Consolidated,No,Detached,0.39,3537.0,2650.0,887.0,3.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,"Brick,Frame",1963
DENC528594,300000.0,19808,ALBERTSON PARK,Red Clay Consolidated,Yes,Detached,0.19,1575.0,1575.0,0.0,4.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1961
DENC525806,319900.0,19808,COOPER FARMS,Red Clay Consolidated,No,Detached,0.3,1550.0,1550.0,0.0,3.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1951
DENC525688,299000.0,19808,HERITAGE FARM,Red Clay Consolidated,No,Detached,0.16,2664.0,2000.0,664.0,4.0,2.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1964
DENC525450,309900.0,19808,PLUM RUN,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1850.0,1850.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stucco",1984
DENC525624,324900.0,19808,BRANDYWINE SPRINGS,Red Clay Consolidated,No,Detached,0.37,2075.0,2075.0,0.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,VinylSiding",1965
DENC2007286,350000.0,19808,LITTLE FALLS VILL,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,1950.0,1950.0,0.0,2.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",2002
DENC2006534,242900.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.21,1400.0,1400.0,0.0,3.0,2.0,Main,Yes,Public,Yes,No,"Brick,Frame",1964
DENC2010684,330000.0,19808,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.84,4071.0,2325.0,1746.0,3.0,3.0,Main,Yes,Well,Yes,Yes,Brick,1965
DENC2014722,329999.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.07,2866.0,2125.0,741.0,3.0,3.0,Main,No,Public,No,Yes,"Brick,Frame",1984
DENC2011464,319900.0,19808,FAIRWAY FALLS,Red Clay Consolidated,No,Interior Row/Townhouse,0.07,2975.0,2450.0,525.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,No,Yes,"Brick,Frame",1981
DENC2000960,315000.0,19808,LIMESTONE ACRES,Red Clay Consolidated,No,Detached,0.22,1525.0,1525.0,0.0,4.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,"Brick,VinylSiding",1961
DENC526026,300000.0,19808,ARUNDEL,Red Clay Consolidated,No,Detached,0.34,2025.0,2025.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1969
DENC525444,304900.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,Yes,Detached,0.18,2161.0,1825.0,336.0,4.0,3.0,Main,Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1961
DENC2022038,310000.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,No,Detached,0.15,2115.0,1525.0,590.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,No,"Brick,VinylSiding",1960
DENC526008,315000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.09,1625.0,1625.0,0.0,2.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1994
DENC2006932,378900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,1950.0,1950.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1993
DENC2002754,339900.0,19808,SHERWOOD PARK II,Red Clay Consolidated,Yes,Detached,0.17,2498.0,1875.0,623.0,3.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1958
DENC2004212,325000.0,19808,COOPER FARMS,Red Clay Consolidated,No,Detached,0.28,2608.0,2608.0,0.0,4.0,2.0,Main,Yes,Public,Yes,No,"AluminumSiding,Brick,CopperPlumbing,CPVCPVC",1950
DENC2005958,339500.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.1,2000.0,1750.0,250.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Combination,1989
DENC2009644,299900.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.2,2075.0,2075.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1969
DENC2006784,330000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,2152.0,1800.0,352.0,2.0,3.0,"Lower3,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1992
DENC528374,329900.0,19808,SHERWOOD PARK I,Red Clay Consolidated,No,Detached,0.27,2070.0,1550.0,520.0,4.0,2.0,"Lower1,Lower2,Lower3,Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1955
DENC524488,319900.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,2200.0,1600.0,600.0,3.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,VinylSiding",1996
DENC2001180,332500.0,19808,NORTH POINTE,Red Clay Consolidated,No,End of Row/Townhouse,0.13,1625.0,1625.0,0.0,2.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,VinylSiding",1994
DENC525952,319900.0,19808,DELPARK MANOR,Red Clay Consolidated,No,Detached,0.2,2246.0,1700.0,546.0,3.0,2.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1957
DENC2008172,315000.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,Yes,Detached,0.2,2596.0,1950.0,646.0,3.0,3.0,"Lower1,Main",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1960
DENC2013686,325000.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.19,1725.0,1725.0,0.0,4.0,2.0,Main,Yes,Public,Yes,Yes,"Brick,Frame",1961
DENC2004512,315000.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.2,1600.0,1600.0,0.0,3.0,3.0,Main,Yes,Public,Yes,Yes,Brick,1961
DENC2007070,324900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.14,1675.0,1675.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1993
DENC2003170,325000.0,19808,BROOKMEADE II,Red Clay Consolidated,Yes,Detached,0.22,1850.0,1850.0,0.0,3.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1963
DENC527720,339000.0,19808,BROOKMEADE II,Red Clay Consolidated,No,Detached,0.29,2050.0,2050.0,0.0,4.0,3.0,Main,Yes,Public,Yes,Yes,"Asbestos,Brick",1971
DENC2000433,339900.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.15,2025.0,2025.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,Brick",1981
DENC2000511,339900.0,19808,SHERWOOD PARK II,Red Clay Consolidated,No,Detached,0.3,2702.0,2050.0,652.0,4.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1959
DENC2003020,329900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,2100.0,2100.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Frame,VinylSiding",1995
DENC2009280,340000.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,2100.0,1525.0,575.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Block,Brick",1994
DENC2008614,320000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.2,1825.0,1825.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1969
DENC2008664,320000.0,19808,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.17,1200.0,1200.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1953
DENC2008590,310000.0,19808,BROOKMEADE I,Red Clay Consolidated,No,Detached,0.24,2250.0,2250.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1963
DENC2004934,319990.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.27,2177.0,1825.0,352.0,2.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1992
DENC523388,330000.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.28,1712.0,1400.0,312.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1958
DENC2009800,345900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.17,2100.0,2100.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1995
DENC2009010,333500.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,2415.0,2000.0,415.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1993
DENC526132,320000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.16,1700.0,1700.0,0.0,4.0,2.0,"Main,Upper1,Upper2",Yes,Public,No,Yes,"AluminumSiding,VinylSiding",1985
DENC2019702,295000.0,19808,TYBROOK,Red Clay Consolidated,No,Detached,0.17,1680.0,1400.0,280.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1960
DENC2002474,349900.0,19808,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.46,1475.0,1475.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1950
DENC2005400,330000.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,2900.0,2000.0,900.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1996
DENC2005226,335000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.17,1600.0,1600.0,0.0,3.0,3.0,Main,Yes,Public,Yes,Yes,VinylSiding,1986
DENC2016370,339000.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.18,2664.0,2000.0,664.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1965
DENC2001212,344900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,Yes,Detached,0.17,2499.0,1875.0,624.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"Brick,Frame",1957
DENC2021884,309000.0,19808,TYBROOK,Red Clay Consolidated,No,Detached,0.17,1400.0,1400.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1965
DENC2013720,324900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.23,2077.0,1525.0,552.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1958
DENC2009932,339900.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.19,1850.0,1850.0,0.0,4.0,2.0,"Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,Brick,VinylSiding",1985
DENC509840,389900.0,19808,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.55,3000.0,3000.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",1952
DENC2020446,320000.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,2170.0,1600.0,570.0,2.0,3.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,No,VinylSiding,1995
DENC2020606,330000.0,19808,PINECREST,Red Clay Consolidated,Yes,Detached,0.16,1800.0,1200.0,600.0,4.0,2.0,"Lower1,Main",Yes,Public,Yes,No,Brick,1960
DENC2018048,329900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.23,1850.0,1850.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1958
DENC2017922,349900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.1,2177.0,1825.0,352.0,2.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",1993
DENC2016508,350000.0,19808,LINDEN HILL VILLAG,Red Clay Consolidated,Yes,Detached,0.22,2500.0,2500.0,0.0,4.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1970
DENC2015294,325000.0,19808,DELPARK MANOR,Red Clay Consolidated,No,Detached,0.16,2221.0,1675.0,546.0,3.0,3.0,"Lower1,Main,Upper1",No,Public,Yes,Yes,"Brick,Frame",1958
DENC2009210,325000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.07,2061.0,1725.0,336.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1992
DENC2000237,329900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.16,2804.0,2100.0,704.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,No,Yes,"Asbestos,Brick",1964
DENC2004952,350000.0,19808,KIAMENSI MANOR,Red Clay Consolidated,No,Detached,0.17,2125.0,2125.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1991
DENC2004582,350000.0,19808,ARUNDEL,Red Clay Consolidated,No,Detached,0.22,1850.0,1850.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,Frame",1969
DENC2001798,299000.0,19808,PENN DREW MANOR,Red Clay Consolidated,No,Detached,0.24,2498.0,1875.0,623.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1958
DENC525612,369900.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,2400.0,2400.0,0.0,4.0,3.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1988
DENC2000541,325000.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.11,1700.0,1700.0,0.0,2.0,2.0,Main,Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1989
DENC2015710,329900.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.14,1625.0,1625.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",1993
DENC2007322,299900.0,19808,BELFORD MANOR,Red Clay Consolidated,No,Detached,0.69,3333.0,2500.0,833.0,4.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1961
DENC2011356,339000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.31,1950.0,1950.0,0.0,4.0,2.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1970
DENC2001462,359000.0,19808,CAROUSEL KNOLL,Red Clay Consolidated,No,Detached,0.57,2075.0,2075.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1978
DENC2018082,333000.0,19808,EASTBURN ACRES,Red Clay Consolidated,Yes,Detached,0.28,2047.0,1575.0,472.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1960
DENC2000274,359000.0,19808,BRANDYWINE SPRINGS,Red Clay Consolidated,No,Detached,0.23,1700.0,1700.0,0.0,3.0,4.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1960
DENC2020688,359900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.16,2326.0,1329.0,997.0,4.0,2.0,"Lower1,Upper1",Yes,Public,Yes,Yes,"BrickFront,VinylSiding",1966
DENC2021622,360000.0,19808,SHERWOOD PARK I,Red Clay Consolidated,No,Detached,0.26,2498.0,1875.0,623.0,4.0,2.0,"Main,Upper1",No,Public,Yes,No,"Brick,WoodSiding",1959
DENC2021332,330000.0,19808,HERITAGE FARM,Red Clay Consolidated,Yes,Detached,0.21,1275.0,1275.0,0.0,3.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1964
DENC2020722,360000.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.16,2689.0,2025.0,664.0,3.0,2.0,"Lower1,Main,Upper1,Upper2",Yes,PvtCoComWtr,Yes,Yes,"Asbestos,Brick",1963
DENC2020524,355000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,2360.0,1700.0,660.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",1993
DENC2020198,335000.0,19808,ALBERTSON PARK,Red Clay Consolidated,No,Detached,0.37,1725.0,1725.0,0.0,4.0,2.0,"Main,Upper1",Yes,Public,Yes,No,"Asbestos,Brick",1963
DENC2018750,335000.0,19808,MAPLECREST,Red Clay Consolidated,Yes,Detached,0.16,3189.0,2275.0,914.0,4.0,2.0,"Lower1,Main",Yes,Public,Yes,No,Brick,1962
DENC2017290,359900.0,19808,KLAIR ESTATES,Red Clay Consolidated,No,Detached,0.18,2431.0,1825.0,606.0,3.0,2.0,"Lower1,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick",1956
DENC2016556,335000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.17,1700.0,1700.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,VinylSiding",1985
DENC2016112,359900.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.16,2664.0,2000.0,664.0,4.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1966
DENC2000021,350000.0,19808,SKYLINE HILLS OF,Red Clay Consolidated,No,Detached,0.36,1925.0,1925.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1971
DENC2002290,330000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.15,1850.0,1850.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,VinylSiding",1985
DENC2000774,340000.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.16,2897.0,2125.0,772.0,4.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1962
DENC2000712,385000.0,19808,MONTCLARE,Red Clay Consolidated,No,Detached,0.34,1650.0,1650.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1966
DENC528540,330000.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.22,2175.0,791.0,1384.0,3.0,2.0,"Lower1,Upper1",Yes,Public,No,No,VinylSiding,1956
DENC2020234,335000.0,19808,PENN DREW MANOR,Red Clay Consolidated,No,Detached,0.23,2490.0,1775.0,715.0,4.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1959
DENC2009074,350000.0,19808,CAROUSEL KNOLL,Red Clay Consolidated,Yes,Detached,0.5,1700.0,1700.0,0.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1978
DENC2009002,370000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,2630.0,2150.0,480.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1992
DENC2004506,325000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.15,2363.0,1775.0,588.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,No,"Asbestos,Brick",1982
DENC2019226,340000.0,19808,SHERWOOD PARK II,Red Clay Consolidated,No,Detached,0.23,1875.0,1875.0,0.0,4.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1958
DENC2009660,349900.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.21,2864.0,2150.0,714.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick",1961
DENC2004726,337500.0,19808,GRENDON FARMS,Red Clay Consolidated,No,Detached,0.19,2772.0,2025.0,747.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1960
DENC526632,324900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.23,1600.0,1600.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,No,"Brick,Frame",1961
DENC2005864,375000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.16,2425.0,2425.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,Brick,VinylSiding",1981
DENC527062,350000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.16,2375.0,2375.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1981
DENC2003550,369900.0,19808,BROOKMEADE II,Red Clay Consolidated,No,Detached,0.51,4575.0,3200.0,1375.0,6.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,"BrickFront,VinylSiding",1972
DENC2018806,369900.0,19808,ALBERTSON PARK,Red Clay Consolidated,No,Detached,0.15,2080.0,1600.0,480.0,4.0,2.0,Main,Yes,Public,No,Yes,"Brick,VinylSiding",1961
DENC2018112,399900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.22,3559.0,2175.0,1384.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,No,No,"Brick,VinylSiding",1956
DENC2008040,359900.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,2050.0,2050.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1990
