Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,Age,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt
349900.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.1,1993.0,2177.0,1825.0,352.0,2.0,3.0,2.0,Three,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PrivateSewer,Yes,Yes,"AluminumSiding,VinylSiding",35.0,130.0,4356,0.1,1993
350000.0,19808,LINDEN HILL VILLAG,Red Clay Consolidated,Yes,Detached,0.22,1970.0,2500.0,2500.0,0.0,4.0,4.0,3.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",85.0,115.0,9583,0.22,1970
325000.0,19808,DELPARK MANOR,Red Clay Consolidated,No,Detached,0.16,1958.0,2221.0,1675.0,546.0,3.0,3.0,2.0,Three,SplitLevel,"Lower1,Main,Upper1",No,"MultiUnits,WallUnit,WindowUnits",Oil,HotWater,Oil,Public,PublicSewer,Yes,Yes,"Brick,Frame",65.0,110.0,6970,0.16,1958
325000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.07,1992.0,2061.0,1725.0,336.0,3.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HeatPumps,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",22.0,130.0,3049,0.07,1992
329900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.16,1964.0,2804.0,2100.0,704.0,4.0,3.0,2.0,Four,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,No,Yes,"Asbestos,Brick",65.0,110.0,6970,0.16,1964
350000.0,19808,KIAMENSI MANOR,Red Clay Consolidated,No,Detached,0.17,1991.0,2125.0,2125.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",81.3,141.8,7405,0.17,1991
350000.0,19808,ARUNDEL,Red Clay Consolidated,No,Detached,0.22,1969.0,1850.0,1850.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,Frame",105.6,118.3,9583,0.22,1969
299000.0,19808,PENN DREW MANOR,Red Clay Consolidated,No,Detached,0.24,1958.0,2498.0,1875.0,623.0,3.0,2.0,1.0,Two,"Colonial,SplitLevel","Lower1,Main,Upper1",Yes,"CentralAC,WindowUnits",Oil,BaseboardHotWater,Oil,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",65.1,130.3,10454,0.24,1958
369900.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1988.0,2400.0,2400.0,0.0,4.0,3.0,3.0,Three,Traditional,"Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",22.0,125.0,2614,0.06,1988
325000.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.11,1989.0,1700.0,1700.0,0.0,2.0,2.0,2.0,One,Contemporary,Main,Yes,CentralAC,NaturalGas,HeatPumps,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",38.5,125.0,4792,0.11,1989
329900.0,19808,NORTH POINTE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.14,1993.0,1625.0,1625.0,0.0,3.0,3.0,2.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,Electric,Central,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",43.2,133.3,6098,0.14,1993
299900.0,19808,BELFORD MANOR,Red Clay Consolidated,No,Detached,0.69,1961.0,3333.0,2500.0,833.0,4.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,110.0,371.2,30056,0.69,1961
339000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.31,1970.0,1950.0,1950.0,0.0,4.0,2.0,2.0,Two,SplitLevel,"Lower1,Lower2,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",70.2,162.1,13504,0.31,1970
359000.0,19808,CAROUSEL KNOLL,Red Clay Consolidated,No,Detached,0.57,1978.0,2075.0,2075.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,280.1,202.1,24829,0.57,1978
333000.0,19808,EASTBURN ACRES,Red Clay Consolidated,Yes,Detached,0.28,1960.0,2047.0,1575.0,472.0,3.0,2.0,2.0,Three,"SplitLevel,Traditional","Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",60.0,185.0,12197,0.28,1960
359000.0,19808,BRANDYWINE SPRINGS,Red Clay Consolidated,No,Detached,0.23,1960.0,1700.0,1700.0,0.0,3.0,4.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",134.0,150.0,10019,0.23,1960
359900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.16,1966.0,2326.0,1329.0,997.0,4.0,2.0,1.0,OneandaHalf,SplitLevel,"Lower1,Upper1",Yes,CentralAC,Electric,BaseboardHotWater,SWChangeover,Public,PublicSewer,Yes,Yes,"BrickFront,VinylSiding",65.0,110.0,6970,0.16,1966
360000.0,19808,SHERWOOD PARK I,Red Clay Consolidated,No,Detached,0.26,1959.0,2498.0,1875.0,623.0,4.0,2.0,1.0,OneandaHalf,SplitLevel,"Main,Upper1",No,WallUnit,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"Brick,WoodSiding",70.0,160.0,11326,0.26,1959
330000.0,19808,HERITAGE FARM,Red Clay Consolidated,Yes,Detached,0.21,1964.0,1275.0,1275.0,0.0,3.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,Brick,97.9,93.1,9148,0.21,1964
360000.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.16,1963.0,2689.0,2025.0,664.0,3.0,2.0,1.0,Three,SplitLevel,"Lower1,Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,HotWater,Electric,PvtCoComWtr,PublicSewer,Yes,Yes,"Asbestos,Brick",65.0,110.0,6970,0.16,1963
355000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,1993.0,2360.0,1700.0,660.0,3.0,4.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",40.0,130.0,5227,0.12,1993
335000.0,19808,ALBERTSON PARK,Red Clay Consolidated,No,Detached,0.37,1963.0,1725.0,1725.0,0.0,4.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Asbestos,Brick",60.0,176.6,16117,0.37,1963
335000.0,19808,MAPLECREST,Red Clay Consolidated,Yes,Detached,0.16,1962.0,3189.0,2275.0,914.0,4.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,65.0,105.0,6970,0.16,1962
359900.0,19808,KLAIR ESTATES,Red Clay Consolidated,No,Detached,0.18,1956.0,2431.0,1825.0,606.0,3.0,2.0,1.0,Two,SplitLevel,"Lower1,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick",67.0,115.0,7841,0.18,1956
335000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.17,1985.0,1700.0,1700.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,"AluminumSiding,VinylSiding",58.5,104.9,7405,0.17,1985
359900.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.16,1966.0,2664.0,2000.0,664.0,4.0,2.0,1.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,Yes,No,"Brick,VinylSiding",65.0,110.0,6970,0.16,1966
350000.0,19808,SKYLINE HILLS OF,Red Clay Consolidated,No,Detached,0.36,1971.0,1925.0,1925.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,"Electric,Oil",ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",130.3,126.0,15682,0.36,1971
330000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.15,1985.0,1850.0,1850.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,"AluminumSiding,VinylSiding",65.0,100.0,6534,0.15,1985
340000.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.16,1962.0,2897.0,2125.0,772.0,4.0,3.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,65.0,105.0,6969,0.16,1962
385000.0,19808,MONTCLARE,Red Clay Consolidated,No,Detached,0.34,1971.0,1650.0,1650.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,VinylSiding,78.8,120.0,14810,0.34,1966
330000.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.22,1956.0,2175.0,791.0,1384.0,3.0,2.0,2.0,Three,SplitLevel,"Lower1,Upper1",Yes,CentralAC,Electric,"ForcedAir,HeatPumps",Electric,Public,PublicSewer,No,No,VinylSiding,80.0,120.0,9583,0.22,1956
335000.0,19808,PENN DREW MANOR,Red Clay Consolidated,No,Detached,0.23,1959.0,2490.0,1775.0,715.0,4.0,2.0,1.0,Two,"Colonial,Contemporary,SplitLevel","Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",96.7,118.4,10019,0.23,1959
350000.0,19808,CAROUSEL KNOLL,Red Clay Consolidated,Yes,Detached,0.5,1978.0,1700.0,1700.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",95.0,224.7,21780,0.5,1978
370000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,1992.0,2630.0,2150.0,480.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,VinylSiding,40.0,130.0,5227,0.12,1992
325000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.15,1982.0,2363.0,1775.0,588.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Asbestos,Brick",70.0,95.0,6534,0.15,1982
340000.0,19808,SHERWOOD PARK II,Red Clay Consolidated,No,Detached,0.23,1958.0,1875.0,1875.0,0.0,4.0,2.0,2.0,TwoandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,BaseboardHotWater,Electric,Public,PublicSewer,Yes,Yes,Brick,70.6,126.3,10019,0.23,1958
349900.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.21,1961.0,2864.0,2150.0,714.0,4.0,3.0,2.0,Two,"Colonial,SplitLevel","Lower1,Main,Upper1",Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",72.1,111.9,9148,0.21,1961
337500.0,19808,GRENDON FARMS,Red Clay Consolidated,No,Detached,0.19,1960.0,2772.0,2025.0,747.0,4.0,3.0,2.0,One,"Colonial,SplitLevel","Lower1,Main,Upper1",Yes,CentralAC,Oil,HotWater,Oil,Public,PublicSewer,Yes,Yes,Brick,75.0,110.0,8276,0.19,1960
324900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.23,1961.0,1600.0,1600.0,0.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,90ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,Frame",85.0,114.0,10019,0.23,1961
375000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.16,1981.0,2425.0,2425.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,"AluminumSiding,Brick,VinylSiding",65.0,110.0,6970,0.16,1981
350000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.16,1981.0,2375.0,2375.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",70.0,100.0,6970,0.16,1981
369900.0,19808,BROOKMEADE II,Red Clay Consolidated,No,Detached,0.51,1972.0,4575.0,3200.0,1375.0,6.0,2.0,1.0,Two,"RaisedRanch,Rancher","Lower1,Main",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"BrickFront,VinylSiding",120.0,176.9,22216,0.51,1972
369900.0,19808,ALBERTSON PARK,Red Clay Consolidated,No,Detached,0.15,1961.0,2080.0,1600.0,480.0,4.0,2.0,2.0,Two,"Bilevel,Rancher",Main,Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSewer,No,Yes,"Brick,VinylSiding",60.0,110.0,6534,0.15,1961
399900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.22,1956.0,3559.0,2175.0,1384.0,3.0,2.0,2.0,Three,SplitLevel,"Lower1,Main,Upper1",Yes,"CentralAC,WindowUnits",Electric,"ForcedAir,HeatPumps",Electric,Public,PublicSewer,No,No,"Brick,VinylSiding",80.0,120.0,9583,0.22,1956
359900.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,1990.0,2050.0,2050.0,0.0,3.0,3.0,3.0,Two,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",22.0,154.4,3485,0.08,1990
365000.0,19808,BROOKDALE FARMS,Red Clay Consolidated,No,Detached,0.18,1968.0,1525.0,1525.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",65.0,115.5,7841,0.18,1968
329900.0,19808,ENGLISH CREEK,Red Clay Consolidated,No,Detached,0.22,1994.0,1975.0,1975.0,0.0,3.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,VinylSiding,65.0,148.9,9583,0.22,1994
365000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.22,1994.0,2875.0,2250.0,625.0,3.0,3.0,2.0,OneandaHalf,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Combination,59.4,148.9,9583,0.22,1994
325000.0,19808,EASTBURN HEIGHTS,Red Clay Consolidated,No,Detached,0.98,1948.0,2475.0,2475.0,0.0,4.0,3.0,2.0,OneandaHalf,CapeCod,Main,Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",304.3,140.0,42689,0.98,1948
359900.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.21,1970.0,1825.0,1825.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",133.8,110.8,9148,0.21,1970
369900.0,19808,BRANDYWINE SPRINGS,Red Clay Consolidated,No,Detached,0.2,1966.0,2250.0,2250.0,0.0,4.0,3.0,3.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",70.0,138.8,8712,0.2,1966
385000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.19,1994.0,2875.0,2275.0,600.0,3.0,3.0,2.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Stone,VinylSiding",52.7,140.6,8276,0.19,1994
375000.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.11,1986.0,2425.0,2425.0,0.0,3.0,3.0,2.0,Three,Contemporary,"Lower1,Lower2,Lower3,Main,Upper1,Upper2,Upper3",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",40.0,121.0,4792,0.11,1986
349900.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,Yes,Detached,0.22,1956.0,2100.0,2100.0,0.0,3.0,3.0,2.0,TwoandaHalf,"Contemporary,SplitLevel","Lower1,Upper1",Yes,CentralAC,Oil,BaseboardHotWater,Oil,Public,PublicSewer,No,Yes,Combination,80.0,120.0,9583,0.22,1956
365000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.2,1970.0,1950.0,1950.0,0.0,4.0,2.0,1.0,OneandaHalf,SplitLevel,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",72.0,125.5,8712,0.2,1970
375000.0,19808,LITTLE FALLS VILL,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.08,2004.0,1925.0,1925.0,0.0,2.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",0.0,0.0,3485,0.08,2004
359900.0,19808,ARUNDEL,Red Clay Consolidated,No,Detached,0.27,1970.0,2075.0,2075.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",80.0,161.9,11761,0.27,1970
380000.0,19808,BELFORD MANOR,Red Clay Consolidated,No,Detached,0.71,1951.0,3612.0,2650.0,962.0,4.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,130.0,295.8,30928,0.71,1951
369900.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.11,1986.0,3425.0,2425.0,1000.0,3.0,3.0,2.0,Three,Contemporary,"Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,"PublicSeptic,PublicSewer",Yes,Yes,"Brick,VinylSiding",40.0,125.0,4792,0.11,1986
359990.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.2,1971.0,2200.0,1800.0,400.0,4.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",70.0,125.0,8712,0.2,1971
350000.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.14,1994.0,3465.0,2875.0,590.0,3.0,3.0,2.0,Two,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Stone,VinylSiding",49.2,130.0,6098,0.14,1994
375000.0,19808,LITTLE FALLS VILL,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,2004.0,2125.0,2125.0,0.0,2.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",0.0,0.0,3485,0.08,2004
345000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.07,1994.0,2393.0,2025.0,368.0,3.0,3.0,2.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSeptic,Yes,Yes,"AluminumSiding,Stone,VinylSiding",22.2,132.5,3049,0.07,1994
350000.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.23,1966.0,2664.0,2000.0,664.0,4.0,2.0,2.0,Four,"SplitFoyer,SplitLevel","Lower1,Lower2,Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,Other,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",75.0,110.0,10019,0.23,1966
359900.0,19808,PARKWOOD,Red Clay Consolidated,No,Detached,0.26,1962.0,1625.0,1625.0,0.0,3.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,130.1,155.4,11326,0.26,1962
384900.0,19808,HERITAGE PARK,Red Clay Consolidated,No,Detached,0.16,1964.0,1700.0,1700.0,0.0,3.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,65.0,110.0,6970,0.16,1964
345000.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.24,1986.0,3590.0,2775.0,815.0,4.0,3.0,2.0,Three,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,Electric,"ForcedAir,HeatPumpElectricBackUp",Electric,Public,PublicSewer,Yes,Yes,Frame,42.0,172.6,10454,0.24,1986
362000.0,19808,GRENDON FARMS,Red Clay Consolidated,No,Detached,0.34,1960.0,2841.0,2075.0,766.0,3.0,3.0,2.0,Two,"Colonial,SplitLevel","Lower1,Main,Upper1,Upper2",Yes,CentralAC,Oil,HotWater,SWChangeover,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",60.0,135.0,14810,0.34,1960
393000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.18,1985.0,1700.0,1700.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,VinylSiding,66.8,110.0,7841,0.18,1985
374900.0,19808,GRENDON FARMS,Red Clay Consolidated,No,Detached,0.2,1960.0,2841.0,2075.0,766.0,4.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1,Upper2,Upper3",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",80.0,110.0,8712,0.2,1960
369000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.33,2020.0,0.0,0.0,0.0,3.0,4.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"ForcedAir,Zoned",NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",34.7,188.4,14375,0.33,2021
350000.0,19808,RUTTER ESTATES,Red Clay Consolidated,Yes,Detached,0.15,1999.0,2100.0,2100.0,0.0,4.0,3.0,2.0,Three,Contemporary,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",62.8,110.0,6534,0.15,1999
350000.0,19808,ARUNDEL,Red Clay Consolidated,No,Detached,0.24,1970.0,1825.0,1825.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",59.2,118.0,10454,0.24,1970
360000.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1984.0,2425.0,2425.0,0.0,4.0,3.0,3.0,Three,Contemporary,"Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,Yes,Yes,"Frame,Stucco",22.0,125.0,2614,0.06,1984
385000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.23,1970.0,2575.0,2075.0,500.0,4.0,4.0,3.0,Two,Colonial,"Lower1,Main,Upper1,Upper2,Upper3",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",54.2,143.9,10019,0.23,1970
359900.0,19808,SHERWOOD PARK II,Red Clay Consolidated,Yes,Detached,0.26,1958.0,2498.0,1875.0,623.0,4.0,2.0,1.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,Yes,"BrickFront,VinylSiding",72.4,133.5,11326,0.26,1958
385000.0,19808,LINDEN HILL VILLAG,Red Clay Consolidated,Yes,Detached,0.22,1970.0,2860.0,2575.0,285.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,"CeilingFans,CentralAC","NatGasAvail,Oil",90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Frame,VinylSiding",80.0,120.0,9583,0.22,1970
374900.0,19808,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.8,1965.0,2369.0,1975.0,394.0,3.0,3.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,Oil,HeatPumpOilBackUp,Electric,Public,PublicSewer,Yes,Yes,"Brick,Frame",180.1,194.9,34848,0.8,1965
383000.0,19808,HIGHLAND WEST,Red Clay Consolidated,No,Detached,0.34,1965.0,2225.0,2225.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Private,PublicSewer,Yes,Yes,"Brick,VinylSiding",85.0,165.4,14810,0.34,1965
