MLSNumber,Address,Status,Sold_Price,Sold_Price_less_Concession,Orig_List_Price,Current_List_Price,Days_on_Market,Previous_Days_on_Market,ListDate,StatusDate,Agreement_of_Sale_Date,SettledDate,Concessions_YN,Concessions_Remarks,SellerConcessionsAmount,FinalFinancing
DENC521640,1707 N Union St,Closed,265670.0,261327.0,279900.0,279900.0,7.0,86.0,2021-03-02,2021-04-23,2021-03-08,2021-04-22,Yes,Credit,4343.0,Conventional
DENC509120,49 Bancroft Mills Rd #P2,Closed,266000.0,266000.0,274900.0,274900.0,50.0,50.0,2020-09-18,2020-12-29,2020-11-06,2020-12-29,No,,0.0,Conventional
DENC505768,1830 N Union St,Closed,267000.0,263402.0,265000.0,265000.0,3.0,3.0,2020-07-23,2020-09-10,2020-07-25,2020-09-10,Yes,,3598.0,Cash
DENC521436,1704 N Park Dr #119,Closed,270000.0,269250.0,274900.0,274900.0,30.0,30.0,2021-02-24,2021-04-16,2021-03-26,2021-04-15,Yes,,750.0,Cash
DENC507744,1420 N Union St,Closed,272100.0,266100.0,274900.0,274900.0,3.0,3.0,2020-08-24,2020-09-30,2020-08-26,2020-09-30,Yes,,6000.0,FHA
DENC521172,911 Lovering Ave,Closed,275000.0,275000.0,269900.0,269900.0,3.0,3.0,2021-02-18,2021-03-26,2021-02-21,2021-03-26,No,,0.0,Conventional
DENC509736,1311 W 9th St,Closed,275000.0,275000.0,264900.0,264900.0,5.0,5.0,2020-09-23,2020-10-23,2020-09-25,2020-10-23,No,,0.0,Cash
DENC505338,1800 Gilpin Ave,Closed,275000.0,273000.0,279900.0,279900.0,4.0,4.0,2020-07-17,2020-08-28,2020-07-20,2020-08-28,Yes,,2000.0,Conventional
DENC502818,1806 N Scott St,Closed,275000.0,273000.0,275000.0,275000.0,3.0,3.0,2020-06-09,2020-07-14,2020-06-10,2020-07-14,Yes,,2000.0,Conventional
DENC504226,1211 W 8th St,Closed,277000.0,271500.0,275000.0,275000.0,12.0,12.0,2020-07-02,2020-10-14,2020-07-12,2020-10-13,Yes,,5500.0,Conventional
DENC521858,1507 Hancock St,Closed,280000.0,280000.0,279900.0,280000.0,5.0,5.0,2021-03-05,2021-05-10,2021-03-08,2021-05-10,No,,0.0,Conventional
DENC494260,827 N Franklin St,Closed,280000.0,280000.0,295000.0,295000.0,365.0,365.0,2020-02-01,2021-03-11,2021-01-31,2021-03-11,No,,0.0,Conventional
DENC507848,1319 Richards Aly,Closed,281000.0,281000.0,289999.0,283999.0,23.0,23.0,2020-08-27,2020-10-29,2020-09-16,2020-10-29,No,,0.0,Conventional
DENC523382,1927 Shallcross Ave,Closed,285000.0,285000.0,275000.0,275000.0,7.0,7.0,2021-04-05,2021-05-16,2021-04-11,2021-05-14,No,,0.0,Conventional
DENC520058,1100-Unit #1008 LOVERING AVE #1008,Closed,285000.0,285000.0,285000.0,285000.0,41.0,41.0,2021-02-01,2021-04-19,2021-03-13,2021-04-16,No,,0.0,VA
DENC507356,1920 Delaware Ave,Closed,285000.0,285000.0,309000.0,309000.0,4.0,4.0,2020-08-15,2020-09-18,2020-08-20,2020-09-18,No,,0.0,Cash
DENC503610,1716 W 13th St,Closed,285000.0,285000.0,285000.0,285000.0,2.0,2.0,2020-07-02,2020-07-23,2020-07-03,2020-07-23,No,,0.0,Cash
DENC509244,1311 Richards Aly,Closed,285500.0,278000.0,282000.0,282000.0,7.0,7.0,2020-09-17,2020-11-06,2020-09-24,2020-11-06,Yes,,7500.0,Conventional
DENC510210,1808 N Lincoln St,Closed,286000.0,286000.0,299900.0,290000.0,35.0,35.0,2020-11-03,2021-01-14,2020-12-06,2021-01-14,No,,0.0,Conventional
DENC509462,1321 Richards Aly,Closed,287900.0,287900.0,287900.0,287900.0,18.0,18.0,2020-09-18,2020-12-01,2020-10-05,2020-12-01,No,,0.0,VA
DENC506928,49-Unit Bancroft Mills Rd #1F,Closed,290000.0,290000.0,289900.0,289900.0,27.0,27.0,2020-08-11,2020-11-09,2020-09-06,2020-11-06,No,,0.0,Conventional
DENC509138,1704-Unit N Park Dr #405,Closed,290900.0,290900.0,290900.0,290900.0,1.0,1.0,2020-09-12,2020-09-15,2020-09-14,2020-09-15,No,,0.0,Cash
DENC504512,1202 Shallcross Ave,Closed,294900.0,294250.0,314900.0,304900.0,84.0,84.0,2020-07-10,2020-11-02,2020-09-30,2020-10-30,Yes,,650.0,Conventional
DENC524784,1202 W 9th St,Closed,295000.0,295000.0,279900.0,279900.0,5.0,5.0,2021-04-18,2021-05-25,2021-04-22,2021-05-25,No,,0.0,Conventional
DENC523020,1501 W 9th St,Closed,295000.0,295000.0,275000.0,275000.0,5.0,5.0,2021-03-24,2021-05-05,2021-03-28,2021-05-05,No,,0.0,Conventional
DENC498648,1623 N Franklin St,Closed,298000.0,291000.0,309900.0,309900.0,20.0,20.0,2020-05-07,2020-06-30,2020-05-24,2020-06-30,Yes,,7000.0,Conventional
DENC513014,1833 N Lincoln St,Closed,299900.0,290900.0,309900.0,299900.0,46.0,46.0,2020-11-26,2021-03-12,2021-01-08,2021-03-12,Yes,,9000.0,FHA
DENC512416,1100 Lovering Ave #1400,Closed,300000.0,300000.0,329900.0,319000.0,155.0,155.0,2020-11-03,2021-05-13,2021-04-07,2021-05-13,No,,0.0,Conventional
DENC507526,1909 Lovering Ave,Closed,300000.0,300000.0,309900.0,309900.0,2.0,2.0,2020-08-23,2020-10-15,2020-08-24,2020-10-15,No,,0.0,Cash
DENC507214,2005 Delaware Ave,Closed,300000.0,295000.0,289900.0,300000.0,10.0,10.0,2020-08-19,2021-01-08,2020-11-15,2020-12-22,Yes,,5000.0,Conventional
DENC503250,1121 N Broom St,Closed,300000.0,300000.0,339900.0,329900.0,71.0,71.0,2020-06-22,2020-10-01,2020-08-28,2020-09-28,No,,0.0,FHA
DENC503116,1022 Wawaset St,Closed,300000.0,300000.0,319900.0,314900.0,24.0,24.0,2020-06-12,2020-08-21,2020-07-06,2020-08-17,No,,0.0,Conventional
DENC510922,1716 Hancock St,Closed,304200.0,304200.0,285000.0,285000.0,7.0,7.0,2020-10-08,2020-11-17,2020-10-12,2020-11-17,No,,0.0,Conventional
DENC511734,1301 W 10th St,Closed,306000.0,297000.0,309900.0,306000.0,22.0,22.0,2020-10-24,2020-12-21,2020-11-13,2020-12-21,Yes,,9000.0,Conventional
DENC503186,1514 N Lincoln St,Closed,307500.0,307500.0,304000.0,304000.0,3.0,3.0,2020-06-15,2020-07-18,2020-06-16,2020-07-17,No,,0.0,Conventional
DENC503806,1342 Lovering Ave,Closed,309900.0,309900.0,309900.0,309900.0,4.0,4.0,2020-06-24,2020-08-03,2020-06-28,2020-08-03,No,,0.0,Conventional
DENC500556,1100 Lovering Ave #1002,Closed,309900.0,309900.0,319000.0,319000.0,70.0,70.0,2020-05-04,2020-10-19,2020-07-14,2020-10-15,No,,0.0,AdjustableRateMortgage
DENC500662,1714 W 14th St,Closed,309900.0,309900.0,309900.0,309900.0,8.0,94.0,2020-05-05,2020-06-28,2020-05-19,2020-06-26,No,,0.0,Conventional
DENC508376,2425 W 16th St,Closed,310000.0,310000.0,215000.0,215000.0,6.0,6.0,2020-09-04,2020-09-30,2020-09-08,2020-09-30,No,,0.0,Cash
DENC516986,1604 W 14th St,Closed,313500.0,304095.0,315000.0,315000.0,23.0,23.0,2020-11-24,2021-01-25,2020-12-16,2021-01-22,Yes,seller credit,9405.0,Conventional
DENC520852,804 N Broom St,Closed,315000.0,315000.0,329900.0,324900.0,8.0,8.0,2021-02-15,2021-05-09,2021-04-12,2021-05-07,No,,0.0,FHA
DENC519168,1508 N Franklin St,Closed,315000.0,311700.0,309900.0,309900.0,6.0,6.0,2021-01-21,2021-03-10,2021-01-26,2021-03-10,Yes,settlement help,3300.0,Conventional
DENC511100,1905 N Lincoln St,Closed,315000.0,315000.0,315000.0,315000.0,4.0,4.0,2020-10-17,2020-11-20,2020-10-20,2020-11-20,No,,0.0,Conventional
DENC508040,1807 Delaware Ave,Closed,315000.0,313000.0,334900.0,334900.0,16.0,135.0,2020-08-26,2020-10-17,2020-09-11,2020-10-13,Yes,,2000.0,Conventional
DENC505352,1301 Richards Aly,Closed,315000.0,305550.0,315000.0,315000.0,1.0,1.0,2020-07-17,2020-09-04,2020-07-17,2020-09-03,Yes,,9450.0,Conventional
DENC508580,1606 N Franklin St,Closed,317500.0,304800.0,329900.0,314900.0,39.0,39.0,2020-09-07,2020-11-25,2020-10-15,2020-11-23,Yes,,12700.0,VA
DENC520744,917 N Rodney St,Closed,319000.0,299000.0,339900.0,339900.0,14.0,14.0,2021-02-25,2021-04-13,2021-03-10,2021-04-13,Yes,,20000.0,Cash
DENC509292,1903 N Union St,Closed,319999.0,318399.0,319999.0,319999.0,14.0,14.0,2020-09-16,2020-11-05,2020-09-21,2020-11-04,Yes,,1600.0,Conventional
DENC518688,1718 Hancock St,Closed,320000.0,313550.0,315000.0,315000.0,4.0,4.0,2021-01-08,2021-02-25,2021-01-10,2021-02-25,Yes,,6450.0,Conventional
DENC503418,2420 Riddle Ave,Closed,320000.0,320000.0,319500.0,319500.0,4.0,4.0,2020-07-17,2020-09-18,2020-07-19,2020-09-18,No,,0.0,Conventional
DENC503878,1705 N Broom St,Closed,320000.0,320000.0,320000.0,320000.0,12.0,12.0,2020-07-02,2020-09-30,2020-07-13,2020-09-30,No,,0.0,Conventional
DENC496590,1707 N Broom St,Closed,324000.0,324000.0,334900.0,334900.0,107.0,107.0,2020-03-08,2020-07-31,2020-06-20,2020-07-30,No,,0.0,Conventional
DENC510722,807 N Harrison St,Closed,325000.0,325000.0,330000.0,330000.0,18.0,18.0,2020-10-09,2020-12-14,2020-10-22,2020-12-11,No,,0.0,FHA
DENC489988,1817 Lovering Ave,Closed,325000.0,325000.0,360000.0,349900.0,189.0,189.0,2019-10-28,2020-06-10,2020-05-04,2020-06-10,No,,0.0,Conventional
DENC510244,37 Ivy Rd,Closed,328000.0,328000.0,349999.0,345000.0,21.0,21.0,2020-09-29,2020-12-08,2020-10-25,2020-12-08,No,,0.0,Conventional
DENC511816,1511 Gilpin Ave,Closed,329900.0,328900.0,329900.0,329900.0,14.0,14.0,2020-10-22,2020-12-18,2020-11-03,2020-12-16,Yes,,1000.0,Conventional
DENC499174,1712 N Rodney St,Closed,329900.0,320100.0,329900.0,329900.0,8.0,8.0,2020-04-09,2020-06-02,2020-04-15,2020-06-02,Yes,,9800.0,Conventional
DENC523510,1706 N Lincoln St,Closed,330000.0,330000.0,320000.0,320000.0,6.0,6.0,2021-03-31,2021-05-17,2021-04-04,2021-05-17,No,,0.0,Conventional
DENC522318,1834 N Lincoln St,Closed,330000.0,321500.0,335000.0,335000.0,12.0,12.0,2021-03-13,2021-04-29,2021-03-23,2021-04-29,Yes,repair credit,8500.0,Conventional
DENC520858,1335 N Dupont St,Closed,330000.0,330000.0,329900.0,329900.0,2.0,2.0,2021-02-10,2021-03-17,2021-02-12,2021-03-16,No,,0.0,Conventional
DENC511308,1504 N Van Buren St,Closed,330000.0,330000.0,342000.0,342000.0,28.0,28.0,2020-10-14,2021-02-05,2020-11-10,2021-01-29,No,,0.0,Conventional
DENC483718,1127 N Broom St,Closed,330000.0,330000.0,369900.0,349900.0,294.0,294.0,2019-08-12,2020-07-02,2020-05-31,2020-07-02,No,,0.0,Conventional
DENC524052,1511 Hancock St,Closed,331800.0,331800.0,325000.0,325000.0,6.0,6.0,2021-04-08,2021-05-21,2021-04-12,2021-05-20,No,,0.0,Conventional
DENC508246,1703 N Scott St,Closed,332500.0,332500.0,335000.0,335000.0,1.0,1.0,2020-10-05,2020-10-21,2020-10-06,2020-10-16,No,,0.0,Conventional
DENC506138,1714 N Rodney St,Closed,335000.0,335000.0,335000.0,335000.0,3.0,3.0,2020-08-14,2020-10-14,2020-08-16,2020-10-13,No,,0.0,Conventional
DENC503962,1809 Shallcross Ave,Closed,335000.0,325000.0,335000.0,335000.0,1.0,1.0,2020-06-24,2020-08-04,2020-06-24,2020-08-04,Yes,seller assist/credit,10000.0,"OwnerFinancing,Private"
DENC492798,2322 W 14th St,Closed,335000.0,330000.0,359900.0,339900.0,138.0,138.0,2020-01-09,2020-07-18,2020-05-25,2020-07-17,Yes,Settlement assistance,5000.0,Conventional
DENC507682,1415 N Franklin St,Closed,335250.0,333350.0,345000.0,345000.0,8.0,8.0,2020-09-03,2020-10-26,2020-09-11,2020-10-23,Yes,Credit,1900.0,Conventional
DENC493446,2623 W 18th St,Closed,335500.0,335500.0,352500.0,339900.0,125.0,125.0,2020-01-17,2020-06-22,2020-05-19,2020-06-22,No,,0.0,Conventional
DENC509086,1212 N Dupont St,Closed,340000.0,340000.0,300000.0,300000.0,3.0,3.0,2020-09-19,2020-10-29,2020-09-21,2020-10-29,No,,0.0,Conventional
DENC508522,2302 W 14th St,Closed,342300.0,342300.0,358000.0,339900.0,75.0,75.0,2020-09-08,2020-12-31,2020-11-24,2020-12-31,No,,0.0,Conventional
DENC511228,1307 W 13th St,Closed,344900.0,334553.0,339900.0,344900.0,18.0,18.0,2020-10-17,2021-01-05,2020-11-16,2021-01-04,Yes,,10347.0,Conventional
DENC507476,1328 Lovering Ave,Closed,345000.0,345000.0,342000.0,342000.0,5.0,5.0,2020-08-19,2020-09-29,2020-08-23,2020-09-29,No,,0.0,Conventional
DENC509816,1704 N Rodney Street St,Closed,349000.0,349000.0,349000.0,349000.0,1.0,1.0,2020-09-21,2020-12-01,2020-09-22,2020-12-01,No,,0.0,Conventional
DENC507240,1424 N Van Buren St,Closed,349900.0,349900.0,349900.0,349900.0,105.0,105.0,2020-08-14,2021-01-28,2020-12-06,2021-01-22,No,,0.0,Conventional
DENC521890,1615 N Jackson St,Closed,350000.0,350000.0,350000.0,350000.0,11.0,11.0,2021-03-06,2021-04-20,2021-03-13,2021-04-20,No,,0.0,Conventional
DENC519200,2204 W 18th St,Closed,350000.0,347805.0,350000.0,350000.0,1.0,1.0,2021-01-09,2021-02-12,2021-01-10,2021-02-12,Yes,,2195.0,Conventional
DENC509300,1100 Lovering Ave #320,Closed,350000.0,350000.0,414000.0,375000.0,72.0,72.0,2020-09-17,2020-12-10,2020-11-28,2020-12-10,No,,0.0,Cash
DENC503002,1704 N Park Dr #307,Closed,350000.0,350000.0,365000.0,365000.0,15.0,15.0,2020-06-12,2020-09-12,2020-06-26,2020-09-11,No,,0.0,Cash
DENC519082,1419 N Franklin St,Closed,353000.0,353000.0,339900.0,349900.0,17.0,17.0,2021-01-11,2021-03-12,2021-02-09,2021-03-12,No,,0.0,Cash
DENC510160,2404 W 18th St,Closed,354900.0,354900.0,354900.0,354900.0,1.0,1.0,2020-10-06,2020-11-20,2020-10-07,2020-11-20,No,,0.0,Conventional
DENC508766,2302 W 18th St,Closed,355000.0,355000.0,339900.0,339900.0,5.0,5.0,2020-09-10,2020-10-22,2020-09-14,2020-10-22,No,,0.0,Conventional
DENC511590,1619 N Rodney St,Closed,356000.0,356000.0,350000.0,356000.0,12.0,12.0,2020-10-24,2021-01-15,2020-11-19,2021-01-15,No,,0.0,Conventional
DENC510328,27 Ivy Rd,Closed,357500.0,357500.0,379000.0,374000.0,50.0,50.0,2020-10-01,2020-12-23,2020-11-20,2020-12-23,No,,0.0,Conventional
DENC524138,1333 N Dupont St,Closed,360000.0,360000.0,355000.0,355000.0,5.0,5.0,2021-04-09,2021-05-25,2021-04-12,2021-05-25,No,,0.0,Conventional
DENC521370,2433 18th St,Closed,360000.0,360000.0,389900.0,379900.0,22.0,22.0,2021-02-22,2021-04-05,2021-03-12,2021-04-02,No,,0.0,Cash
DENC518568,1420 Riverview Ave,Closed,360000.0,360000.0,360000.0,360000.0,7.0,7.0,2020-12-28,2021-02-19,2021-01-01,2021-02-18,No,,0.0,Conventional
DENC508894,2007 W 17th St,Closed,360000.0,360000.0,399500.0,389500.0,46.0,46.0,2020-09-13,2020-11-23,2020-10-27,2020-11-23,No,,0.0,Conventional
DENC504546,1919 Gilpin Ave,Closed,360000.0,350000.0,345000.0,360000.0,9.0,9.0,2020-07-06,2020-08-12,2020-07-10,2020-08-11,Yes,,10000.0,Conventional
DENC520444,1604 Riverview Ave,Closed,360500.0,360500.0,349900.0,349900.0,4.0,4.0,2021-02-02,2021-03-05,2021-02-05,2021-03-05,No,,0.0,Conventional
DENC504712,2441 W 18th St,Closed,362000.0,362000.0,419000.0,379900.0,68.0,69.0,2020-07-13,2020-10-09,2020-09-18,2020-10-09,No,,0.0,Cash
DENC517584,2303 Riddle Ave,Closed,365000.0,365000.0,365000.0,340000.0,8.0,41.0,2020-12-04,2021-01-15,2020-12-11,2021-01-15,No,,0.0,Private
DENC508862,1901 Shallcross Ave,Closed,365000.0,365000.0,365000.0,365000.0,5.0,5.0,2020-09-08,2020-10-20,2020-09-15,2020-10-14,No,,0.0,Cash
DENC508026,1902 Dorcas Ln,Closed,365000.0,365000.0,365000.0,365000.0,2.0,2.0,2020-08-27,2020-10-23,2020-08-28,2020-10-23,No,,0.0,Conventional
DENC504720,1903 Gilpin Ave,Closed,365000.0,365000.0,365000.0,365000.0,7.0,7.0,2020-07-08,2020-08-21,2020-07-11,2020-08-21,No,,0.0,Conventional
DENC497564,1125 N Broom St,Closed,366000.0,366000.0,375000.0,375000.0,55.0,55.0,2020-03-12,2020-08-07,2020-06-20,2020-08-06,No,,0.0,Conventional
DENC520050,1100-Unit #702 LOVERING AVE #702,Closed,368500.0,368500.0,395000.0,395000.0,43.0,43.0,2021-02-01,2021-04-15,2021-03-15,2021-04-15,No,,0.0,Cash
DENC510454,1602 Franklin St N,Closed,375000.0,370550.0,379900.0,375000.0,68.0,68.0,2020-09-30,2021-01-29,2020-12-08,2021-01-29,Yes,Settlement Help,4450.0,Conventional
DENC509690,2331 W 18th St,Closed,379900.0,368503.0,379900.0,379900.0,5.0,5.0,2020-09-22,2020-11-13,2020-09-26,2020-11-13,Yes,Repairs,11397.0,Conventional
DENC510472,2304 W 18th St,Closed,380000.0,380000.0,399000.0,389000.0,22.0,22.0,2020-10-02,2020-12-01,2020-10-22,2020-12-01,No,,0.0,Cash
DENC505042,1316 Richards Aly,Closed,384900.0,384900.0,389900.0,389900.0,11.0,11.0,2020-07-14,2020-09-04,2020-07-22,2020-09-01,No,,0.0,Conventional
DENC509662,1621 N Rodney St,Closed,385000.0,385000.0,425000.0,414900.0,31.0,31.0,2020-09-22,2020-11-13,2020-10-22,2020-11-12,No,,0.0,Cash
DENC494622,2418 W 18th St,Closed,385000.0,385000.0,385000.0,385000.0,1.0,1.0,2020-02-04,2020-07-02,2020-02-04,2020-06-30,No,,0.0,Conventional
DENC509078,2519 W 18th St,Closed,385300.0,385300.0,389900.0,389900.0,28.0,28.0,2020-09-14,2020-12-10,2020-10-11,2020-12-10,No,,0.0,Conventional
DENC521212,2314 W 14th St,Closed,389900.0,389900.0,389900.0,389900.0,1.0,1.0,2021-02-14,2021-03-04,2021-02-14,2021-03-04,No,,0.0,Cash
DENC523162,1331 N Dupont St,Closed,393000.0,393000.0,379900.0,393000.0,4.0,4.0,2021-03-25,2021-05-07,2021-03-28,2021-05-07,No,,0.0,Conventional
DENC502492,1504 N Rodney St,Closed,395000.0,395000.0,395000.0,395000.0,3.0,3.0,2020-06-03,2020-07-15,2020-06-04,2020-07-15,No,,0.0,Conventional
DENC520006,1409 N Clayton St,Closed,399900.0,392400.0,399900.0,399900.0,7.0,7.0,2021-01-25,2021-03-05,2021-01-30,2021-03-05,Yes,,7500.0,VA
DENC520720,1704-Unit N Park Dr #602,Closed,400000.0,400000.0,500000.0,470000.0,47.0,47.0,2021-02-19,2021-05-14,2021-04-06,2021-05-14,No,,0.0,Cash
DENC523016,914 Wawaset St,Closed,401000.0,401000.0,389000.0,401000.0,6.0,6.0,2021-03-24,2021-05-13,2021-03-29,2021-05-12,No,,0.0,Conventional
DENC499344,59 Rockford Rd,Closed,403000.0,390910.0,410000.0,410000.0,10.0,10.0,2020-04-08,2020-06-16,2020-04-17,2020-06-15,Yes,,12090.0,Conventional
DENC505626,1602 Woodlawn Ave,Closed,405000.0,405000.0,405000.0,405000.0,5.0,5.0,2020-07-23,2020-08-27,2020-07-25,2020-08-26,No,,0.0,Cash
DENC506256,1211 Shallcross Ave,Closed,410000.0,410000.0,395000.0,395000.0,5.0,5.0,2020-07-31,2020-09-18,2020-08-02,2020-09-18,No,,0.0,Conventional
DENC501524,2203 W 16th St,Closed,413385.0,413385.0,385000.0,385000.0,2.0,2.0,2020-05-19,2020-06-12,2020-05-19,2020-06-12,No,,0.0,Conventional
DENC517870,2445 W 18th Street,Closed,415000.0,415000.0,429900.0,429900.0,8.0,8.0,2020-12-08,2021-02-22,2020-12-14,2021-02-16,No,,0.0,Conventional
DENC516900,1114 N Broom St,Closed,415000.0,405000.0,429000.0,429000.0,11.0,272.0,2020-11-20,2021-01-14,2020-11-25,2021-01-14,Yes,,10000.0,Conventional
DENC511412,1320 N Rodney St,Closed,415000.0,415000.0,415000.0,415000.0,4.0,4.0,2020-10-16,2020-11-20,2020-10-18,2020-11-20,No,,0.0,Conventional
DENC504804,31 Rockford Rd,Closed,415000.0,415000.0,449000.0,429900.0,76.0,76.0,2020-07-10,2020-10-16,2020-09-23,2020-10-16,No,,0.0,Conventional
DENC505918,1608 N Rodney St,Closed,418000.0,414000.0,429900.0,429900.0,21.0,21.0,2020-07-30,2020-09-17,2020-08-18,2020-09-17,Yes,settlement assist,4000.0,Cash
DENC521852,2224 W 17th St,Closed,420000.0,420000.0,389900.0,420000.0,3.0,3.0,2021-03-19,2021-04-30,2021-03-20,2021-04-29,No,,0.0,Cash
DENC506508,1407 Hamilton St,Closed,420000.0,420000.0,429999.0,429999.0,4.0,4.0,2020-08-05,2020-09-18,2020-08-08,2020-09-18,No,,0.0,Conventional
DENC502880,1100 Lovering Ave #800,Closed,422000.0,422000.0,450000.0,442000.0,111.0,111.0,2020-06-23,2020-12-07,2020-10-10,2020-12-04,No,,0.0,Cash
DENC521206,1605 W 13th St,Closed,425000.0,425000.0,449900.0,449900.0,5.0,5.0,2021-02-19,2021-03-26,2021-02-23,2021-03-26,No,,0.0,Conventional
DENC506408,10 Rockford Rd,Closed,425000.0,425000.0,429000.0,429000.0,4.0,4.0,2020-08-09,2020-09-29,2020-08-12,2020-09-29,No,,0.0,Conventional
DENC495338,2411 Kentmere Pkwy,Closed,426100.0,426100.0,419900.0,419900.0,2.0,2.0,2020-02-22,2020-06-01,2020-02-23,2020-06-01,No,,0.0,Conventional
DENC503968,1706 N Broom,Closed,429900.0,425550.0,429900.0,429900.0,6.0,6.0,2020-06-26,2020-08-20,2020-06-29,2020-08-14,Yes,Closing Assist.,4350.0,Conventional
DENC505896,1505 N Rodney St,Closed,430000.0,430000.0,430000.0,430000.0,8.0,8.0,2020-07-29,2020-10-01,2020-08-05,2020-09-25,No,,0.0,Conventional
DENC505062,1414 Hamilton St,Closed,450000.0,447500.0,464900.0,449900.0,21.0,21.0,2020-07-14,2020-09-11,2020-07-31,2020-09-10,Yes,,2500.0,Cash
DENC490436,1015 N Rodney St,Closed,455000.0,455000.0,534900.0,474900.0,259.0,259.0,2019-11-06,2020-07-30,2020-06-26,2020-07-24,No,,0.0,Conventional
DENC506440,1703 N Rodney St,Closed,460000.0,458350.0,445000.0,445000.0,2.0,2.0,2020-08-03,2020-09-03,2020-08-04,2020-09-03,Yes,,1650.0,Conventional
DENC513028,1001 N Rodney St,Closed,465375.0,465375.0,455000.0,465375.0,17.0,28.0,2020-11-10,2021-01-15,2020-11-25,2021-01-15,No,,0.0,Conventional
DENC509440,1623 N Rodney St,Closed,475000.0,475000.0,475000.0,475000.0,5.0,5.0,2020-09-18,2020-10-30,2020-09-21,2020-10-30,No,,0.0,Conventional
DENC505940,6 Wood Rd,Closed,479000.0,479000.0,549900.0,499000.0,99.0,99.0,2020-07-27,2020-12-07,2020-10-27,2020-12-07,No,,0.0,Conventional
DENC507598,1100 Lovering Ave #1604,Closed,480000.0,480000.0,529000.0,529000.0,85.0,85.0,2020-08-20,2021-01-19,2020-11-13,2021-01-19,No,,0.0,Cash
DENC505048,1406 Gilpin Ave,Closed,480000.0,480000.0,499900.0,499900.0,14.0,14.0,2020-07-14,2020-09-09,2020-07-26,2020-09-02,No,,0.0,Conventional
DENC521914,4 Rockford Mews Ct,Closed,485000.0,485000.0,485000.0,485000.0,1.0,1.0,2021-03-20,2021-03-31,2021-03-20,2021-03-31,No,,0.0,Conventional
DENC503146,14 Brandywine Falls Rd,Closed,495000.0,495000.0,525000.0,525000.0,20.0,20.0,2020-07-03,2020-08-26,2020-07-22,2020-08-24,No,,0.0,Cash
DENC519730,4 Wood Rd,Closed,500000.0,500000.0,490000.0,490000.0,7.0,7.0,2021-01-23,2021-04-23,2021-01-28,2021-04-23,No,,0.0,Cash
DENC505510,1310 Woodlawn Ave,Closed,515000.0,515000.0,539900.0,529900.0,63.0,63.0,2020-07-23,2020-11-20,2020-09-22,2020-11-20,No,,0.0,Conventional
DENC504386,1706-Unit N Park Dr #9,Closed,515000.0,515000.0,485000.0,485000.0,22.0,22.0,2020-07-03,2020-08-17,2020-07-24,2020-08-17,No,,0.0,Cash
DENC507926,2411 W 18th St,Closed,521000.0,521000.0,525000.0,525000.0,3.0,3.0,2020-08-26,2020-11-02,2020-08-28,2020-11-02,No,,0.0,Cash
DENC510702,2607 W 18th St,Closed,550000.0,544500.0,550000.0,550000.0,1.0,1.0,2020-10-05,2020-12-11,2020-10-06,2020-11-06,Yes,,5500.0,Conventional
DENC511128,2311 W 17th St,Closed,554200.0,537574.0,599900.0,599900.0,22.0,22.0,2020-10-10,2021-01-15,2020-11-01,2021-01-14,Yes,,16626.0,Conventional
DENC501624,120 Bancroft Mills Rd,Closed,560000.0,560000.0,550000.0,550000.0,7.0,7.0,2020-05-20,2020-07-22,2020-05-23,2020-07-22,No,,0.0,Conventional
DENC505518,2327 W 16th St,Closed,565000.0,555000.0,665000.0,599000.0,53.0,53.0,2020-07-21,2020-11-01,2020-09-10,2020-10-30,Yes,,10000.0,Conventional
DENC523858,1610 Woodlawn Ave,Closed,577000.0,577000.0,525000.0,525000.0,5.0,5.0,2021-04-09,2021-05-14,2021-04-14,2021-05-14,No,,0.0,Conventional
DENC502484,2008 N Bancroft Pkwy,Closed,579000.0,576375.0,599900.0,584900.0,115.0,115.0,2020-06-05,2020-11-04,2020-09-26,2020-11-04,Yes,,2625.0,Conventional
1002350900,7 Brandywine Falls Rd,Closed,580000.0,580000.0,995000.0,699000.0,563.0,563.0,2018-08-31,2020-09-14,2020-07-01,2020-09-14,No,,0.0,Conventional
DENC506766,1702 N Park Dr #37,Closed,585000.0,585000.0,689900.0,629000.0,83.0,83.0,2020-08-07,2020-12-11,2020-10-28,2020-12-11,No,,0.0,Conventional
DENC506702,1702-Unit N Park Dr #62,Closed,597000.0,596600.0,615000.0,615000.0,33.0,33.0,2020-08-07,2020-10-13,2020-09-08,2020-10-13,Yes,Washer replacement,400.0,Cash
DENC2008096,1926 Gilpin Ave,Closed,360000.0,357805.0,374800.0,374800.0,14.0,14.0,2021-09-28,2021-10-28,2021-10-10,2021-10-28,Yes,,2195.0,Cash
DENC2018570,910 Wawaset St,Closed,425000.0,425000.0,430000.0,430000.0,30.0,30.0,2022-03-21,2022-05-16,2022-04-20,2022-05-16,No,,0.0,Conventional
DENC2019170,7-Unit Rockford Rd #E2,Closed,204000.0,204000.0,199900.0,199900.0,2.0,2.0,2022-03-11,2022-04-12,2022-03-12,2022-04-12,No,,0.0,Cash
DENC2009260,1100-Unit Lovering Ave #404,Closed,205000.0,205000.0,265000.0,225000.0,82.0,82.0,2021-10-26,2022-02-15,2022-01-15,2022-02-16,No,,0.0,Cash
